source_node,target_node,relationship,database,evidence,confidence,reference,via
l-acetylcarnitine,lipid_lipoprotein,metabolite_to_pathway,name_rules,l-acetylcarnitine    l-acetylcarnitine l-acetylcarnitine plasma,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
sphinganine,lipid_lipoprotein,metabolite_to_pathway,name_rules,sphinganine    sphinganine sphinganine plasma,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
sphinganine,phospholipid,metabolite_to_pathway,name_rules,sphinganine    sphinganine sphinganine plasma,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
c16 sphingosine 1-phosphate,lipid_lipoprotein,metabolite_to_pathway,name_rules,c16 sphingosine 1-phosphate    c16 sphingosine 1-phosphate c16 sphingosine 1-pho,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
c16 sphingosine 1-phosphate,phospholipid,metabolite_to_pathway,name_rules,c16 sphingosine 1-phosphate    c16 sphingosine 1-phosphate c16 sphingosine 1-pho,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
cortisol,steroid,metabolite_to_pathway,name_rules,cortisol    cortisol cortisol plasma,medium,Name-rule prior from gene symbols and metabolite names only,steroid
sphinganine 1-phosphate,lipid_lipoprotein,metabolite_to_pathway,name_rules,sphinganine 1-phosphate    sphinganine 1-phosphate sphinganine 1-phosphate plasm,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
sphinganine 1-phosphate,phospholipid,metabolite_to_pathway,name_rules,sphinganine 1-phosphate    sphinganine 1-phosphate sphinganine 1-phosphate plasm,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
lysope(18:2),phospholipid,metabolite_to_pathway,name_rules,lysope(18:2)    lysope(18:2) lysope(18:2) plasma,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
lysope(20:4),phospholipid,metabolite_to_pathway,name_rules,lysope(20:4)    lysope(20:4) lysope(20:4) plasma,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
lysope(20:3),phospholipid,metabolite_to_pathway,name_rules,lysope(20:3)    lysope(20:3) lysope(20:3) plasma,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
ketodeoxycholic acid(1),bile_acid,metabolite_to_pathway,name_rules,ketodeoxycholic acid(1)    ketodeoxycholic acid(1) ketodeoxycholic acid(1) plasm,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
xanthine,purine,metabolite_to_pathway,name_rules,xanthine    xanthine xanthine plasma,medium,Name-rule prior from gene symbols and metabolite names only,purine
xanthine,tryptophan,metabolite_to_pathway,name_rules,xanthine    xanthine xanthine plasma,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
allantoin,purine,metabolite_to_pathway,name_rules,allantoin    allantoin allantoin plasma,medium,Name-rule prior from gene symbols and metabolite names only,purine
hypoxanthine,purine,metabolite_to_pathway,name_rules,hypoxanthine    hypoxanthine hypoxanthine plasma,medium,Name-rule prior from gene symbols and metabolite names only,purine
hypoxanthine,tryptophan,metabolite_to_pathway,name_rules,hypoxanthine    hypoxanthine hypoxanthine plasma,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
uric acid,purine,metabolite_to_pathway,name_rules,uric acid    uric acid uric acid plasma,medium,Name-rule prior from gene symbols and metabolite names only,purine
l-a-glutamyl-l-lysine,amino_acid,metabolite_to_pathway,name_rules,l-a-glutamyl-l-lysine    l-a-glutamyl-l-lysine l-a-glutamyl-l-lysine plasma,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
gamma-glutamyl-epsilon-lysine,amino_acid,metabolite_to_pathway,name_rules,gamma-glutamyl-epsilon-lysine    gamma-glutamyl-epsilon-lysine gamma-glutamyl-ep,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
gamma-glutamylhistidine,amino_acid,metabolite_to_pathway,name_rules,gamma-glutamylhistidine    gamma-glutamylhistidine gamma-glutamylhistidine plasm,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
gamma-glutamylthreonine(1),amino_acid,metabolite_to_pathway,name_rules,gamma-glutamylthreonine(1)    gamma-glutamylthreonine(1) gamma-glutamylthreonine,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
gamma-glutamyl glutamine,amino_acid,metabolite_to_pathway,name_rules,gamma-glutamyl glutamine    gamma-glutamyl glutamine gamma-glutamyl glutamine pl,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
gamma-glutamylphenylalanine,amino_acid,metabolite_to_pathway,name_rules,gamma-glutamylphenylalanine    gamma-glutamylphenylalanine gamma-glutamylphenyla,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
hippuric acid,purine,metabolite_to_pathway,name_rules,hippuric acid    hippuric acid hippuric acid plasma,medium,Name-rule prior from gene symbols and metabolite names only,purine
1-methyluric acid,purine,metabolite_to_pathway,name_rules,1-methyluric acid    1-methyluric acid 1-methyluric acid plasma,medium,Name-rule prior from gene symbols and metabolite names only,purine
1-methylxanthine,purine,metabolite_to_pathway,name_rules,1-methylxanthine    1-methylxanthine 1-methylxanthine plasma,medium,Name-rule prior from gene symbols and metabolite names only,purine
1-methylxanthine,tryptophan,metabolite_to_pathway,name_rules,1-methylxanthine    1-methylxanthine 1-methylxanthine plasma,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
catechol sulfate,lipid_lipoprotein,metabolite_to_pathway,name_rules,catechol sulfate    catechol sulfate catechol sulfate plasma,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
cinnamoylglycine,amino_acid,metabolite_to_pathway,name_rules,cinnamoylglycine    cinnamoylglycine cinnamoylglycine plasma,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
oxindole,tryptophan,metabolite_to_pathway,name_rules,oxindole    oxindole oxindole plasma,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
s-allylcysteine,amino_acid,metabolite_to_pathway,name_rules,s-allylcysteine    s-allylcysteine s-allylcysteine plasma,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
s-allylcysteine,sulfur_redox,metabolite_to_pathway,name_rules,s-allylcysteine    s-allylcysteine s-allylcysteine plasma,medium,Name-rule prior from gene symbols and metabolite names only,sulfur_redox
10090.ENSMUSP00000038232,cholesterol glucuronide,enzyme_to_metabolite_reaction,name_rules,"LCAT ~ ('cholesterol', 'lysoc', 'choline')",medium,Name-rule prior from gene symbols and metabolite names only,LCAT
10090.ENSMUSP00000038232,choline,enzyme_to_metabolite_reaction,name_rules,"LCAT ~ ('cholesterol', 'lysoc', 'choline')",medium,Name-rule prior from gene symbols and metabolite names only,LCAT
10090.ENSMUSP00000038232,acetylcholine,enzyme_to_metabolite_reaction,name_rules,"LCAT ~ ('cholesterol', 'lysoc', 'choline')",medium,Name-rule prior from gene symbols and metabolite names only,LCAT
10090.ENSMUSP00000038232,glycerophosphocholine,enzyme_to_metabolite_reaction,name_rules,"LCAT ~ ('cholesterol', 'lysoc', 'choline')",medium,Name-rule prior from gene symbols and metabolite names only,LCAT
10090.ENSMUSP00000081011,cysteineglutathione disulfide,enzyme_to_metabolite_reaction,name_rules,"GPX3 ~ ('glutathione',)",medium,Name-rule prior from gene symbols and metabolite names only,GPX3
10090.ENSMUSP00000031314,bilirubin,enzyme_to_metabolite_reaction,name_rules,"ALB ~ ('fatty', 'oleic', 'palmit', 'bilirubin')",medium,Name-rule prior from gene symbols and metabolite names only,ALB
10090.ENSMUSP00000034588,cholesterol glucuronide,enzyme_to_metabolite_reaction,name_rules,"APOA1 ~ ('cholesterol', 'fatty')",medium,Name-rule prior from gene symbols and metabolite names only,APOA1
10090.ENSMUSP00000036044,cholesterol glucuronide,enzyme_to_metabolite_reaction,name_rules,"APOB ~ ('cholesterol', 'fatty')",medium,Name-rule prior from gene symbols and metabolite names only,APOB
10090.ENSMUSP00000133302,cholesterol glucuronide,enzyme_to_metabolite_reaction,name_rules,"APOE ~ ('cholesterol', 'fatty')",medium,Name-rule prior from gene symbols and metabolite names only,APOE
10090.ENSMUSP00000049729,path:hsa05171,protein_to_pathway,KEGG,O00187->hsa:10747,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa05171
10090.ENSMUSP00000049729,path:hsa05150,protein_to_pathway,KEGG,O00187->hsa:10747,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa05150
10090.ENSMUSP00000049729,path:hsa04610,protein_to_pathway,KEGG,O00187->hsa:10747,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa04610
10090.ENSMUSP00000035658,R-HSA-8957275,protein_to_pathway,Reactome,O00391,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-8957275
10090.ENSMUSP00000035658,R-HSA-381426,protein_to_pathway,Reactome,O00391,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-381426
10090.ENSMUSP00000035658,R-HSA-6798695,protein_to_pathway,Reactome,O00391,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-6798695
10090.ENSMUSP00000035658,R-HSA-114608,protein_to_pathway,Reactome,O00391,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-114608
10090.ENSMUSP00000015998,R-HSA-3000471,protein_to_pathway,Reactome,O43866,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-3000471
10090.ENSMUSP00000025249,R-HSA-975634,protein_to_pathway,Reactome,O95445,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-975634
10090.ENSMUSP00000103964,path:hsa00860,protein_to_pathway,KEGG,P00450->hsa:1356,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa00860
10090.ENSMUSP00000103964,path:hsa04216,protein_to_pathway,KEGG,P00450->hsa:1356,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa04216
10090.ENSMUSP00000103964,R-HSA-5619060,protein_to_pathway,Reactome,P00450,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-5619060
10090.ENSMUSP00000103964,R-HSA-381426,protein_to_pathway,Reactome,P00450,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-381426
10090.ENSMUSP00000103964,R-HSA-425410,protein_to_pathway,Reactome,P00450,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-425410
10090.ENSMUSP00000103964,R-HSA-8957275,protein_to_pathway,Reactome,P00450,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-8957275
10090.ENSMUSP00000103964,R-HSA-5619049,protein_to_pathway,Reactome,P00450,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-5619049
10090.ENSMUSP00000103964,R-HSA-917937,protein_to_pathway,Reactome,P00450,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-917937
10090.ENSMUSP00000048667,path:hsa05171,protein_to_pathway,KEGG,P00488->hsa:2162,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa05171
10090.ENSMUSP00000048667,path:hsa04610,protein_to_pathway,KEGG,P00488->hsa:2162,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa04610
10090.ENSMUSP00000048667,R-HSA-9769733,protein_to_pathway,Reactome,P00488,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-9769733
10090.ENSMUSP00000048667,R-HSA-114608,protein_to_pathway,Reactome,P00488,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-114608
10090.ENSMUSP00000048667,R-HSA-6785807,protein_to_pathway,Reactome,P00488,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-6785807
10090.ENSMUSP00000028681,path:hsa05171,protein_to_pathway,KEGG,P00734->hsa:2147,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa05171
10090.ENSMUSP00000028681,path:hsa05200,protein_to_pathway,KEGG,P00734->hsa:2147,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa05200
10090.ENSMUSP00000028681,path:hsa04072,protein_to_pathway,KEGG,P00734->hsa:2147,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa04072
10090.ENSMUSP00000028681,path:hsa04610,protein_to_pathway,KEGG,P00734->hsa:2147,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa04610
10090.ENSMUSP00000028681,path:hsa04611,protein_to_pathway,KEGG,P00734->hsa:2147,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa04611
10090.ENSMUSP00000028681,path:hsa04080,protein_to_pathway,KEGG,P00734->hsa:2147,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa04080
10090.ENSMUSP00000028681,path:hsa04810,protein_to_pathway,KEGG,P00734->hsa:2147,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa04810
10090.ENSMUSP00000028681,path:hsa05130,protein_to_pathway,KEGG,P00734->hsa:2147,high,Kanehisa et al. KEGG REST https://rest.kegg.jp,path:hsa05130
10090.ENSMUSP00000028681,R-HSA-159740,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-159740
10090.ENSMUSP00000028681,R-HSA-159763,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-159763
10090.ENSMUSP00000028681,R-HSA-76009,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-76009
10090.ENSMUSP00000028681,R-HSA-9657688,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-9657688
10090.ENSMUSP00000028681,R-HSA-381426,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-381426
10090.ENSMUSP00000028681,R-HSA-9918481,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-9918481
10090.ENSMUSP00000028681,R-HSA-9769733,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-9769733
10090.ENSMUSP00000028681,R-HSA-159782,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-159782
10090.ENSMUSP00000028681,R-HSA-977606,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-977606
10090.ENSMUSP00000028681,R-HSA-202733,protein_to_pathway,Reactome,P00734,high,Milacic et al. Nucleic Acids Res. 2024; Reactome download current,R-HSA-202733
