source_node,target_node,relationship,database,evidence,confidence,reference,via
MNEGT7.2049M277.2165,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.2049m277.2165 alpha-linolenic acid hmdb01388 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.2461M331.2275,steroid,metabolite_to_pathway,name_rules,mnegt7.2461m331.2275 16-a-hydroxypregnenolone hmdb00315 ,medium,Name-rule prior from gene symbols and metabolite names only,steroid
MNEGT7.2599M245.1539,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.2599m245.1539 4-[5]-ladderane-butanoic acid lmfa01140011 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.2805M243.1956,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.2805m243.1956 alpha-hydroxy myristic acid lmfa01050001 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.2943M203.1795,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.2943m203.1795 2,6,10-trimethyl-2,4z,6z,10z-dodecatetraene lmfa11000161 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.2943M301.2167,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.2943m301.2167 eicosapentaenoic acid hmdb01999 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.2943M337.2369,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.2943m337.2369 12-keto-10,11,14,15-tetrahydro-ltb4 lmfa03020004 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.2874M424.2477,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.2874m424.2477 sphingosine 1-phosphate hmdb00277 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.2874M424.2477,phospholipid,metabolite_to_pathway,name_rules,mnegt7.2874m424.2477 sphingosine 1-phosphate hmdb00277 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.2943M507.3688,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.2943m507.3688 fasciculol c hmdb35853 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.3149M297.2421,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.3149m297.2421 17-home(9z) lmfa02000180 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.3080M395.2913,amino_acid,metabolite_to_pathway,name_rules,mnegt7.3080m395.2913 n-oleoyl asparagine hmdb0241955 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.3080M526.2953,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.3080m526.2953 lysope(0:0/22:5(4z,7z,10z,13z,16z)) hmdb11494 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.3218M378.2412,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.3218m378.2412 sphingosine 1-phosphate hmdb00277 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.3218M378.2412,phospholipid,metabolite_to_pathway,name_rules,mnegt7.3218m378.2412 sphingosine 1-phosphate hmdb00277 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.3287M502.2939,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.3287m502.2939 lysope(0:0/20:3(11z,14z,17z)) hmdb11484 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.3493M327.2323,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.3493m327.2323 docosahexaenoic acid hmdb02183 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.3562M531.2034,amino_acid,metabolite_to_pathway,name_rules,mnegt7.3562m531.2034 glucosylgalactosyl hydroxylysine hmdb00585 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.3562M531.2034,energy_tca,metabolite_to_pathway,name_rules,mnegt7.3562m531.2034 glucosylgalactosyl hydroxylysine hmdb00585 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT7.3699M654.3626,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.3699m654.3626 2-o-glutaroyl-1-o-palmitoyl-sn-glycero-3-phosphocholine hmd,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.3768M450.2623,phospholipid,metabolite_to_pathway,name_rules,mnegt7.3768m450.2623 lysope(0:0/16:1(9z)) hmdb11474 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.3974M504.3094,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.3974m504.3094 lysope(0:0/20:2(11z,14z)) hmdb11483 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.4386M552.3111,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.4386m552.3111 lysope(0:0/24:6(6z,9z,12z,15z,18z,21z)) hmdb11499 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.4524M524.2781,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.4524m524.2781 lysope(22:6(4z,7z,10z,13z,16z,19z)/0:0) hmdb11526 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.4593M409.3057,amino_acid,metabolite_to_pathway,name_rules,mnegt7.4593m409.3057 n-oleoyl glutamine lmfa08020128 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.4593M409.3057,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.4593m409.3057 n-oleoyl glutamine lmfa08020128 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.4593M528.3082,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.4593m528.3082 lysope(0:0/22:4(7z,10z,13z,16z)) hmdb11493 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.4730M504.3094,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.4730m504.3094 lysope(0:0/20:2(11z,14z)) hmdb11483 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.4799M476.2779,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.4799m476.2779 lysope(0:0/18:2(9z,12z)) hmdb11477 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.5211M383.2907,amino_acid,metabolite_to_pathway,name_rules,mnegt7.5211m383.2907 n-palmitoyl glutamine lmfa08020127 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.5211M383.2907,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.5211m383.2907 n-palmitoyl glutamine lmfa08020127 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.5349M339.2539,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.5349m339.2539 methyl linoleate hmdb34381 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.5349M526.2943,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.5349m526.2943 lysope(0:0/22:5(4z,7z,10z,13z,16z)) hmdb11494 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.5280M531.5147,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.5280m531.5147 linoleyl stearate lmfa07010152 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.5555M292.1308,amino_acid,metabolite_to_pathway,name_rules,mnegt7.5555m292.1308 glutaminyl-phenylalanine hmdb28804 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.5555M361.2019,steroid,metabolite_to_pathway,name_rules,mnegt7.5555m361.2019 cortisol hmdb00063 ,medium,Name-rule prior from gene symbols and metabolite names only,steroid
MNEGT7.5692M360.2541,amino_acid,metabolite_to_pathway,name_rules,mnegt7.5692m360.2541 n-arachidonoyl glycine hmdb05096 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.5692M360.2541,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.5692m360.2541 n-arachidonoyl glycine hmdb05096 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.5692M502.2939,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.5692m502.2939 lysope(0:0/20:3(11z,14z,17z)) hmdb11484 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.5692M557.3219,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.5692m557.3219 29:2(5z,9z)(6br) lmfa01030891 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.5761M255.2323,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.5761m255.2323 palmitic acid hmdb00220 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.5830M452.2780,phospholipid,metabolite_to_pathway,name_rules,mnegt7.5830m452.2780 lysope(0:0/16:0) hmdb11473 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.5967M342.2648,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.5967m342.2648 palmitoleoyl ethanolamide hmdb13648 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.6105M578.3448,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.6105m578.3448 lysope(0:0/22:2(13z,16z)) hmdb11492 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.6173M544.2682,phospholipid,metabolite_to_pathway,name_rules,"mnegt7.6173m544.2682 lysope(20:5(5z,8z,11z,14z,17z)/0:0) hmdb11519 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.6449M281.2480,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.6449m281.2480 oleic acid hmdb00207 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.6449M478.2937,phospholipid,metabolite_to_pathway,name_rules,mnegt7.6449m478.2937 lysope(0:0/18:1(11z)) hmdb11475 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.6380M696.3051,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.6380m696.3051 rifamycin lmpk05000005 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.6656M312.2539,amino_acid,metabolite_to_pathway,name_rules,mnegt7.6656m312.2539 palmitoylglycine hmdb13034 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.6656M312.2539,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.6656m312.2539 palmitoylglycine hmdb13034 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.6656M438.1714,tryptophan,metabolite_to_pathway,name_rules,"mnegt7.6656m438.1714 1h-indole-3-carboxylic acid, 1-methyl-, (1-(2-((methylsulfo",medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT7.6862M271.2272,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.6862m271.2272 9-pentadecen-1-ol lmfa05000050 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.7068M554.3468,phospholipid,metabolite_to_pathway,name_rules,mnegt7.7068m554.3468 lysope(0:0/20:0) hmdb11481 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.7274M327.1268,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.7274m327.1268 pzxdyqvsafztbi-uhfffaoysa-n hmdb0257012 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.7274M415.1946,energy_tca,metabolite_to_pathway,name_rules,mnegt7.7274m415.1946 spironolactone hmdb14565 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT7.7412M466.3266,amino_acid,metabolite_to_pathway,name_rules,mnegt7.7412m466.3266 n-stearoyl histidine lmfa08020135 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.7412M466.3266,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.7412m466.3266 n-stearoyl histidine lmfa08020135 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.7481M462.2987,phospholipid,metabolite_to_pathway,name_rules,mnegt7.7481m462.2987 lysope(p-18:1(9z)/0:0) hmdb0240599 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.7618M580.3624,phospholipid,metabolite_to_pathway,name_rules,mnegt7.7618m580.3624 lysope(0:0/22:1(13z)) hmdb11491 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.7893M352.2854,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.7893m352.2854 tetradecadienyl-l-carnitine hmdb0258883 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8030M519.1510,energy_tca,metabolite_to_pathway,name_rules,mnegt7.8030m519.1510 enterolactone 3'-glucuronide hmdb0240377 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT7.8099M392.3164,amino_acid,metabolite_to_pathway,name_rules,mnegt7.8099m392.3164 n-linoleoyl isoleucine hmdb0241978 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.8099M392.3164,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.8099m392.3164 n-linoleoyl isoleucine hmdb0241978 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8443M177.1640,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.8443m177.1640 6-ethyl-4-methyl-3e,5e,7e-decatriene lmfa11000053 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8443M191.1797,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.8443m191.1797 5-ethyl-7-methyl-3e,5e,7e-undecatriene lmfa11000052 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8443M249.1855,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.8443m249.1855 7,11-dimethyl-3-methylene-1,6e,10-dodecatriene lmfa11000040",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8443M327.2324,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.8443m327.2324 docosahexaenoic acid hmdb02183 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8374M457.1897,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.8374m457.1897 17-hydroxypregnenolone sulfate hmdb00416 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8374M457.1897,steroid,metabolite_to_pathway,name_rules,mnegt7.8374m457.1897 17-hydroxypregnenolone sulfate hmdb00416 ,medium,Name-rule prior from gene symbols and metabolite names only,steroid
MNEGT7.8443M480.3094,phospholipid,metabolite_to_pathway,name_rules,mnegt7.8443m480.3094 lysope(0:0/18:0) hmdb11129 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.8374M640.2930,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.8374m640.2930 lipoxin c4 lmfa03040004 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8580M653.4561,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.8580m653.4561 fahfa(22:6(4z,7z,10z,13z,16z,19z)/14-o-22:6(4z,7z,10z,13z,1",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8718M205.1953,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.8718m205.1953 2,6e,10e-trimethyl-2,6,10-dodecatriene lmfa11000034 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8718M507.1961,amino_acid,metabolite_to_pathway,name_rules,mnegt7.8718m507.1961 5-oxo-prolyl-glycyl-arginine-4-nitroanilide hmdb0250211 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.8787M412.2900,amino_acid,metabolite_to_pathway,name_rules,mnegt7.8787m412.2900 n-oleoyl methionine lmfa08020110 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.8787M412.2900,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.8787m412.2900 n-oleoyl methionine lmfa08020110 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.8855M506.3253,phospholipid,metabolite_to_pathway,name_rules,mnegt7.8855m506.3253 lysope(0:0/20:1(11z)) hmdb11482 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.8925M534.3571,phospholipid,metabolite_to_pathway,name_rules,mnegt7.8925m534.3571 lysope(0:0/22:1(13z)) hmdb11491 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT7.9063M395.1548,energy_tca,metabolite_to_pathway,name_rules,mnegt7.9063m395.1548 1-(3-methylbutanoyl)-6-apiosylglucose hmdb39953 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT7.9131M539.1475,amino_acid,metabolite_to_pathway,name_rules,"mnegt7.9131m539.1475 n,n'-bis(g-glutamyl)-3,3'-(1,2-propylenedithio)dialanine hm",medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.9475M367.1578,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.9475m367.1578 dehydroepiandrosterone sulfate hmdb01032 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.9475M367.1578,steroid,metabolite_to_pathway,name_rules,mnegt7.9475m367.1578 dehydroepiandrosterone sulfate hmdb01032 ,medium,Name-rule prior from gene symbols and metabolite names only,steroid
MNEGT7.9475M527.1946,bile_acid,metabolite_to_pathway,name_rules,mnegt7.9475m527.1946 7-hydroxystaurosporine hmdb0247264 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT7.9475M527.1946,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.9475m527.1946 7-hydroxystaurosporine hmdb0247264 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.9887M313.2372,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.9887m313.2372 7-methyl-6e-hexadecenoic acid lmfa01020203 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.9956M285.2583,steroid,metabolite_to_pathway,name_rules,mnegt7.9956m285.2583 pregnene hmdb0256758 ,medium,Name-rule prior from gene symbols and metabolite names only,steroid
MNEGT7.9956M428.3150,amino_acid,metabolite_to_pathway,name_rules,mnegt7.9956m428.3150 n-oleoyl phenylalanine lmfa08020092 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT7.9956M428.3150,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.9956m428.3150 n-oleoyl phenylalanine lmfa08020092 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT8.0418M339.2542,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt8.0418m339.2542 methyl linoleate hmdb34381 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT8.0418M575.4518,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt8.0418m575.4518 1-(o-alpha-d-glucopyranosyl)-(1,3r,25r)-hexacosanetriol lmf",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
